trip_duration,distance_traveled,num_of_passengers,fare,tip,miscellaneous_fees,total_fare,surge_applied
671.0,4.04,1.0,75.0,17,9.700000000000005,101.7,0
777.0,3.32,1.0,78.75,23,33.69999999999999,135.45,1
755.0,3.43,1.0,78.75,0,13.5,92.25,0
718.0,2.78,1.0,75.0,18,13.200000000000005,106.2,0
838.0,7.23,1.0,108.75,0,30.375,139.125,1
1489.0,4.02,1.0,120.0,0,6.0,126.0,0
440.0,2.41,1.0,56.25,0,6.000000000000007,62.25000000000001,0
390.0,1.98,1.0,48.75,11,5.950000000000003,65.7,0
536.0,2.72,1.0,63.75,19,30.200000000000003,112.95,1
265.0,0.98,2.0,37.5,9,5.700000000000003,52.2,0
254.0,1.05,1.0,37.5,9,5.700000000000003,52.2,0
468.0,2.12,1.0,52.5,0,6.0,58.5,0
379.0,1.48,1.0,45.0,8,26.125,79.125,1
641.0,4.54,1.0,86.25,0,30.375,116.625,1
441.0,7.0,2.0,187.5,38,2.1999999999999886,227.7,0
85740.0,0.79,1.0,52.5,0,2.25,54.75,0
461.0,2.91,1.0,63.75,21,5.924999999999997,90.675,0
272.0,1.0,1.0,37.5,9,5.700000000000003,52.2,0
1656.0,11.39,1.0,168.75,30,26.25,225.0,1
290.0,0.9,1.0,37.5,13,6.049999999999997,56.55,0
1563.0,18.36,1.0,255.0,0,55.125,310.125,0
1277.0,12.81,1.0,187.5,49,54.64999999999998,291.15,0
385.0,2.14,1.0,48.75,0,13.500000000000009,62.25000000000001,0
208.0,1.61,1.0,37.5,13,5.75,56.25,0
2661.0,12.96,1.0,251.25,0,13.5,264.75,0
508.0,2.54,1.0,60.0,0,6.0,66.0,0
791.0,4.99,1.0,90.0,23,26.875,139.875,1
1457.0,11.59,4.0,180.0,22,27.125,229.125,1
3175.0,12.96,1.0,273.75,0,9.75,283.5,0
592.0,3.46,1.0,67.5,24,6.375,97.875,0
263.0,1.96,1.0,41.25,0,9.75,51.0,0
56.0,0.95,1.0,112.5,0,2.25,114.75,0
699.0,11.57,1.0,153.75,15,6.0,174.75,0
1853.0,26.34,1.0,480.0,0,2.25,482.25,0
149.0,1.06,1.0,30.0,8,9.25,47.25,0
333.0,1.32,1.0,41.25,0,6.0,47.25,0
1825.0,18.78,1.0,262.5,65,62.64999999999998,390.15,0
369.0,1.56,1.0,45.0,13,5.75,63.75,0
565.0,1.93,1.0,56.25,12,6.375,74.625,0
359.0,2.32,5.0,48.75,11,5.950000000000003,65.7,0
1755.0,6.55,1.0,142.5,34,26.44999999999999,202.95,1
202.0,0.89,1.0,33.75,0,6.0,39.75,0
553.0,6.26,1.0,93.75,0,9.75,103.5,0
2058.0,30.42,1.0,390.0,89,55.14999999999998,534.15,0
922.0,3.22,1.0,82.5,19,13.700000000000005,115.2,0
384.0,1.37,1.0,48.75,0,13.500000000000009,62.25000000000001,0
1171.0,6.13,1.0,116.25,29,30.700000000000017,175.95000000000002,1
1413.0,8.79,1.0,153.75,0,9.75,163.5,0
455.0,2.22,1.0,56.25,12,6.450000000000003,74.7,0
246.0,1.08,1.0,33.75,8,5.950000000000003,47.7,0
320.0,1.61,1.0,41.25,0,9.75,51.0,0
1308.0,4.65,1.0,116.25,31,5.599999999999994,152.85,0
1756.0,7.71,5.0,165.0,35,30.55000000000001,230.55,1
823.0,3.14,1.0,78.75,18,13.950000000000005,110.7,0
502.0,3.22,1.0,63.75,15,9.75,88.5,0
1557.0,12.42,1.0,191.25,59,105.7,355.95,0
1269.0,5.44,1.0,120.0,25,6.199999999999989,151.2,0
1102.0,4.83,1.0,101.25,26,26.200000000000017,153.45000000000002,1
1691.0,6.28,2.0,153.75,0,9.75,163.5,0
546.0,1.67,1.0,56.25,19,5.674999999999997,80.925,0
338.0,0.9,1.0,41.25,0,6.0,47.25,0
755.0,3.03,1.0,75.0,15,26.849999999999994,116.85,1
234.0,1.22,1.0,37.5,8,13.0,58.5,0
1126.0,6.21,1.0,116.25,0,9.75,126.0,0
520.0,2.86,1.0,60.0,13,6.200000000000003,79.2,0
985.0,4.51,1.0,93.75,30,26.69999999999999,150.45,1
497.0,2.64,1.0,60.0,0,6.0,66.0,0
1978.0,7.61,1.0,172.5,0,6.0,178.5,0
889.0,5.49,1.0,101.25,0,9.75,111.0,0
759.0,5.89,1.0,101.25,27,5.849999999999994,134.1,0
889.0,5.47,1.0,105.0,0,6.0,111.0,0
218.0,1.64,1.0,37.5,5,10.0,52.5,0
3053.0,12.41,1.0,247.5,56,34.450000000000045,337.95000000000005,1
1067.0,3.69,1.0,93.75,24,26.700000000000017,144.45000000000002,1
630.0,3.7,1.0,75.0,0,6.0,81.0,0
126.0,1.05,1.0,30.0,0,9.75,39.75,0
659.0,3.64,1.0,71.25,24,27.075000000000003,122.325,1
150.0,0.89,5.0,30.0,0,9.75,39.75,0
638.0,2.99,1.0,71.25,0,6.0,77.25,0
496.0,2.8,1.0,60.0,13,6.200000000000003,79.2,0
1044.0,4.8,2.0,101.25,0,6.0,107.25,0
1068.0,3.06,1.0,97.5,0,6.0,103.5,0
1231.0,6.89,1.0,123.75,0,6.0,129.75,0
1225.0,5.84,1.0,123.75,26,5.950000000000017,155.70000000000002,0
516.0,1.93,1.0,52.5,0,13.5,66.0,0
21.0,0.16,1.0,18.75,0,6.0,24.75,0
640.0,6.12,1.0,105.0,30,43.125,178.125,0
352.0,1.13,1.0,41.25,75,6.0,122.25,0
601.0,2.69,2.0,67.5,0,9.75,77.25,0
1154.0,4.99,2.0,112.5,28,26.375,166.875,1
606.0,2.49,2.0,63.75,14,5.950000000000003,83.7,0
576.0,2.45,1.0,63.75,0,13.5,77.25,0
2837.0,19.75,2.0,318.75,81,6.149999999999977,405.9,0
887.0,3.64,1.0,86.25,0,6.0,92.25,0
964.0,4.25,1.0,93.75,21,13.949999999999989,128.7,0
541.0,1.61,1.0,56.25,0,6.000000000000007,62.25000000000001,0
1771.0,9.37,5.0,180.0,41,26.94999999999999,247.95,1
1099.0,9.21,1.0,142.5,0,6.0,148.5,0
324.0,1.4,1.0,41.25,0,6.0,47.25,0
1272.0,3.96,1.0,108.75,0,6.0,114.75,0
464.0,1.66,1.0,48.75,0,13.500000000000009,62.25000000000001,0
1099.0,5.05,2.0,105.0,26,26.94999999999999,157.95,1
402.0,2.41,1.0,52.5,20,13.299999999999995,85.8,0
2185.0,29.13,1.0,386.25,0,9.75,396.0,0
1159.0,11.65,1.0,176.25,15,6.0,197.25,0
332.0,2.2,1.0,48.75,8,6.25,63.0,0
1392.0,19.51,1.0,258.75,64,58.39999999999998,381.15,0
1263.0,10.8,1.0,172.5,8,26.125,206.625,1
309.0,0.45,1.0,37.5,0,6.0,43.5,0
1180.0,2.83,1.0,97.5,31,26.67500000000001,155.175,1
454.0,2.49,1.0,56.25,0,9.75,66.0,0
1082.0,5.39,1.0,105.0,26,26.94999999999999,157.95,1
528.0,6.2,1.0,93.75,25,5.900000000000006,124.65,0
1191.0,4.2,1.0,108.75,24,27.0,159.75,1
1710.0,7.48,1.0,153.75,15,33.75,202.5,1
2180.0,15.14,1.0,251.25,0,34.125,285.375,1
471.0,1.93,1.0,52.5,13,34.099999999999994,99.6,1
871.0,5.07,2.0,97.5,0,26.625,124.125,1
770.0,9.99,5.0,142.5,0,6.0,148.5,0
2195.0,5.21,1.0,172.5,0,13.5,186.0,0
930.0,9.7,1.0,142.5,0,9.75,152.25,0
1708.0,14.52,1.0,213.75,0,6.0,219.75,0
1270.0,5.15,1.0,120.0,29,26.875,175.875,1
433.0,1.82,2.0,48.75,12,9.449999999999989,70.19999999999999,0
415.0,1.82,1.0,48.75,0,9.75,58.5,0
1951.0,8.82,2.0,300.0,0,22.875,322.875,1
480.0,2.72,5.0,56.25,0,6.000000000000007,62.25000000000001,0
728.0,11.18,2.0,157.5,0,9.75,167.25,0
1587.0,11.59,1.0,183.75,0,26.625,210.375,1
432.0,1.61,1.0,48.75,0,6.0,54.75,0
2030.0,7.92,1.0,161.25,0,13.5,174.75,0
532.0,1.79,1.0,56.25,16,5.6000000000000085,77.85000000000001,0
291.0,1.13,1.0,37.5,15,9.750000000000009,62.25000000000001,0
709.0,3.22,1.0,75.0,0,26.625,101.625,1
449.0,1.74,5.0,48.75,0,13.500000000000009,62.25000000000001,0
943.0,4.3,1.0,93.75,0,13.5,107.25,0
293.0,1.16,1.0,37.5,0,6.0,43.5,0
316.0,1.82,1.0,45.0,18,13.050000000000011,76.05000000000001,0
62.0,0.16,1.0,22.5,0,6.0,28.5,0
559.0,3.17,1.0,67.5,0,6.0,73.5,0
411.0,1.45,1.0,48.75,0,13.500000000000009,62.25000000000001,0
1240.0,17.45,1.0,337.5,0,2.25,339.75,0
1244.0,6.52,1.0,120.0,75,26.625,221.625,1
607.0,5.63,2.0,93.75,24,26.625,144.375,1
735.0,3.38,1.0,78.75,0,6.0,84.75,0
666.0,2.8,1.0,71.25,0,6.0,77.25,0
456.0,2.0,1.0,52.5,0,6.0,58.5,0
1066.0,6.07,1.0,112.5,24,5.700000000000017,142.20000000000002,0
435.0,1.93,1.0,52.5,13,13.625,79.125,0
1808.0,6.87,2.0,157.5,48,34.05000000000001,239.55,1
492.0,3.46,1.0,63.75,0,13.5,77.25,0
907.0,4.12,1.0,93.75,0,13.5,107.25,0
369.0,1.85,1.0,48.75,0,6.0,54.75,0
140.0,0.97,2.0,30.0,9,13.200000000000005,52.2,0
1380.0,6.6,1.0,131.25,32,26.125,189.375,1
601.0,2.32,1.0,63.75,17,6.399999999999992,87.14999999999999,0
539.0,2.7,1.0,60.0,14,9.700000000000005,83.7,0
51.0,0.39,1.0,22.5,0,13.5,36.0,0
4462.0,18.86,1.0,375.0,0,6.0,381.0,0
1485.0,5.95,1.0,127.5,31,26.44999999999999,184.95,1
1252.0,13.81,1.0,195.0,15,9.75,219.75,0
1151.0,5.15,1.0,108.75,24,13.875,146.625,0
655.0,2.98,1.0,71.25,15,26.625,112.875,1
363.0,1.9,1.0,48.75,14,5.649999999999992,68.39999999999999,0
1089.0,8.85,1.0,150.0,44,26.5,220.5,1
1445.0,8.72,1.0,153.75,0,6.0,159.75,0
746.0,2.83,1.0,75.0,20,26.950000000000017,121.95000000000002,1
715.0,2.74,1.0,71.25,0,6.0,77.25,0
433.0,1.95,1.0,48.75,0,6.0,54.75,0
1084.0,5.04,1.0,108.75,24,13.949999999999989,146.7,0
644.0,2.57,1.0,63.75,0,6.0,69.75,0
19.0,0.29,1.0,75.0,0,2.4749999999999943,77.475,0
1099.0,4.12,1.0,101.25,0,6.0,107.25,0
1060.0,9.48,1.0,153.75,0,26.625,180.375,1
388.0,2.01,1.0,48.75,6,13.725000000000009,68.47500000000001,0
746.0,4.23,1.0,86.25,0,6.0,92.25,0
1469.0,6.29,5.0,131.25,39,27.07499999999999,197.325,1
840.0,2.53,5.0,78.75,21,26.700000000000003,126.45,1
2158.0,12.07,1.0,210.0,47,26.875,283.875,1
546.0,3.91,1.0,75.0,0,26.625,101.625,1
415.0,1.61,1.0,48.75,0,6.0,54.75,0
1485.0,14.73,5.0,210.0,0,6.0,216.0,0
467.0,2.08,1.0,52.5,22,6.5,81.0,0
936.0,3.33,5.0,86.25,0,9.75,96.0,0
465.0,3.49,2.0,63.75,0,6.0,69.75,0
725.0,7.24,1.0,112.5,42,26.25,180.75,1
587.0,2.8,1.0,63.75,14,5.950000000000003,83.7,0
555.0,2.57,1.0,60.0,0,6.0,66.0,0
616.0,3.15,1.0,71.25,20,26.200000000000003,117.45,1
925.0,3.7,1.0,86.25,28,26.82499999999999,141.075,1
802.0,3.69,1.0,78.75,17,5.950000000000003,101.7,0
973.0,4.33,1.0,93.75,21,9.450000000000005,124.2,0
823.0,4.55,1.0,90.0,23,26.94999999999999,139.95,1
494.0,2.09,1.0,56.25,16,5.6000000000000085,77.85000000000001,0
937.0,11.64,1.0,165.0,57,27.07499999999999,249.075,1
856.0,2.75,6.0,78.75,0,6.0,84.75,0
1032.0,5.02,1.0,105.0,13,6.125,124.125,0
387.0,2.0,1.0,48.75,0,6.0,54.75,0
826.0,7.26,1.0,116.25,25,9.949999999999989,151.2,0
610.0,3.33,1.0,75.0,0,6.0,81.0,0
843.0,4.18,1.0,86.25,22,27.125,135.375,1
422.0,1.8,1.0,48.75,0,6.0,54.75,0
1230.0,4.46,1.0,105.0,0,6.0,111.0,0
665.0,3.54,1.0,75.0,20,33.775000000000006,128.775,1
1050.0,5.75,1.0,108.75,31,13.099999999999994,152.85,0
764.0,2.45,1.0,67.5,0,13.5,81.0,0
986.0,11.14,1.0,161.25,8,54.625,223.875,0
1411.0,4.46,1.0,120.0,27,13.199999999999989,160.2,0
1433.0,7.1,6.0,135.0,32,26.94999999999999,193.95,1
288.0,1.92,1.0,45.0,15,9.75,69.75,0
84860.0,1.43,1.0,52.5,18,5.550000000000011,76.05000000000001,0
1169.0,6.31,3.0,120.0,0,6.0,126.0,0
441.0,2.11,1.0,52.5,12,5.699999999999989,70.19999999999999,0
814.0,4.55,1.0,90.0,26,13.375,129.375,0
377.0,1.45,1.0,45.0,10,6.200000000000003,61.2,0
670.0,2.49,1.0,67.5,38,33.625,139.125,1
316.0,1.67,1.0,90.0,0,2.25,92.25,0
345.0,1.03,1.0,41.25,11,13.450000000000005,65.7,0
944.0,2.9,1.0,75.0,0,2.25,77.25,0
514.0,2.35,1.0,56.25,0,6.000000000000007,62.25000000000001,0
277.0,2.04,1.0,45.0,12,13.199999999999989,70.19999999999999,0
1667.0,12.44,1.0,198.75,22,27.125,247.875,1
1005.0,5.78,1.0,108.75,27,26.69999999999999,162.45,1
1859.0,5.47,1.0,153.75,36,26.69999999999999,216.45,1
373.0,1.9,2.0,45.0,15,6.299999999999997,66.3,0
1853.0,9.67,1.0,168.75,0,13.5,182.25,0
1256.0,4.59,1.0,112.5,15,13.5,141.0,0
847.0,2.72,1.0,78.75,17,5.950000000000003,101.7,0
1447.0,17.62,1.0,240.0,75,9.675000000000011,324.675,0
467.0,2.64,1.0,60.0,8,9.25,77.25,0
1284.0,6.55,1.0,127.5,27,10.200000000000015,164.70000000000002,0
230.0,1.21,1.0,37.5,9,5.700000000000003,52.2,0
393.0,1.85,1.0,45.0,15,6.299999999999997,66.3,0
855.0,4.44,1.0,86.25,23,26.19999999999999,135.45,1
338.0,1.54,1.0,41.25,0,9.75,51.0,0
304.0,2.32,1.0,75.0,8,1.75,84.75,0
1058.0,3.22,1.0,93.75,0,13.5,107.25,0
978.0,3.65,5.0,90.0,0,6.0,96.0,0
1135.0,4.31,1.0,105.0,38,13.0,156.0,0
475.0,2.03,1.0,56.25,12,6.450000000000003,74.7,0
519.0,2.12,1.0,56.25,9,6.299999999999997,71.55,0
887.0,4.47,1.0,93.75,8,26.125,127.875,1
731.0,5.09,1.0,90.0,24,6.0,120.0,0
491.0,3.56,1.0,67.5,0,6.0,73.5,0
181.0,0.9,1.0,30.0,9,6.0,45.0,0
959.0,13.87,1.0,187.5,0,6.0,193.5,0
1024.0,7.89,1.0,120.0,29,26.875,175.875,1
787.0,3.96,2.0,82.5,22,26.450000000000017,130.95000000000002,1
1114.0,11.27,1.0,161.25,43,55.25,259.5,0
1046.0,3.54,1.0,90.0,0,13.5,103.5,0
741.0,3.73,1.0,82.5,15,26.625,124.125,1
715.0,2.04,1.0,67.5,0,6.0,73.5,0
3446.0,27.07,1.0,393.75,22,55.625,471.375,0
1190.0,5.41,1.0,116.25,45,34.275000000000006,195.525,1
843.0,8.24,1.0,127.5,27,10.200000000000015,164.70000000000002,0
738.0,2.56,1.0,71.25,15,6.450000000000003,92.7,0
314.0,1.45,1.0,45.0,20,33.925,98.925,1
681.0,2.27,1.0,63.75,0,6.0,69.75,0
819.0,4.35,1.0,86.25,0,6.0,92.25,0
2190.0,6.32,1.0,172.5,0,6.0,178.5,0
1225.0,11.1,1.0,176.25,42,34.125,252.375,1
744.0,2.66,1.0,75.0,8,5.5,88.5,0
252.0,1.29,1.0,37.5,0,6.0,43.5,0
532.0,1.82,1.0,56.25,0,6.000000000000007,62.25000000000001,0
385.0,2.62,1.0,56.25,13,9.950000000000005,79.2,0
872.0,3.85,1.0,90.0,4,33.875,127.875,1
1344.0,6.61,6.0,131.25,0,6.0,137.25,0
929.0,4.52,1.0,97.5,15,6.0,118.5,0
394.0,1.4,1.0,45.0,0,13.5,58.5,0
1046.0,2.78,2.0,75.0,0,2.25,77.25,0
3524.0,20.58,1.0,341.25,0,13.5,354.75,0
684.0,8.51,1.0,127.5,47,28.30000000000001,202.8,0
913.0,5.52,1.0,101.25,26,26.200000000000017,153.45000000000002,1
116.0,0.16,1.0,22.5,0,6.0,28.5,0
865.0,2.93,1.0,78.75,0,6.0,84.75,0
1321.0,6.61,1.0,127.5,0,6.0,133.5,0
616.0,2.9,1.0,67.5,16,13.700000000000005,97.2,0
583.0,2.24,1.0,60.0,8,33.625,101.625,1
686.0,2.62,5.0,67.5,0,9.75,77.25,0
435.0,1.96,1.0,52.5,0,6.0,58.5,0
683.0,3.17,3.0,71.25,20,10.0,101.25,0
445.0,2.16,1.0,52.5,9,5.775000000000006,67.275,0
739.0,3.2,1.0,75.0,0,6.0,81.0,0
1563.0,10.44,1.0,183.75,42,26.69999999999999,252.45,1
1774.0,9.25,1.0,180.0,0,55.125,235.125,0
1396.0,8.21,1.0,142.5,0,26.625,169.125,1
1058.0,3.7,1.0,93.75,0,13.5,107.25,0
311.0,1.42,1.0,41.25,0,6.0,47.25,0
659.0,3.25,1.0,67.5,0,26.625,94.125,1
602.0,2.82,1.0,67.5,16,13.700000000000005,97.2,0
473.0,1.59,1.0,52.5,0,6.0,58.5,0
365.0,1.67,1.0,45.0,16,33.95,94.95,1
569.0,2.09,1.0,56.25,0,13.5,69.75,0
1506.0,5.36,1.0,127.5,0,26.625,154.125,1
676.0,6.82,1.0,112.5,24,5.700000000000017,142.20000000000002,0
2012.0,7.24,1.0,165.0,0,6.0,171.0,0
518.0,2.03,1.0,56.25,0,6.000000000000007,62.25000000000001,0
1015.0,4.83,1.0,97.5,0,6.0,103.5,0
885.0,5.07,2.0,97.5,21,5.700000000000003,124.2,0
184.0,0.77,2.0,30.0,0,9.75,39.75,0
828.0,13.24,1.0,176.25,69,55.57499999999999,300.825,0
1227.0,6.94,2.0,123.75,0,26.625,150.375,1
4339.0,8.19,2.0,303.75,0,9.75,313.5,0
815.0,7.95,1.0,127.5,0,26.625,154.125,1
633.0,4.01,1.0,78.75,0,6.0,84.75,0
809.0,3.99,1.0,86.25,20,13.450000000000005,119.7,0
529.0,2.03,1.0,60.0,0,9.75,69.75,0
416.0,3.17,1.0,63.75,0,6.0,69.75,0
681.0,4.39,1.0,82.5,0,6.0,88.5,0
264.0,1.3,1.0,37.5,0,6.0,43.5,0
617.0,3.59,1.0,71.25,0,9.75,81.0,0
1436.0,18.85,2.0,255.0,0,6.0,261.0,0
2438.0,2.86,1.0,180.0,0,13.5,193.5,0
4016.0,12.92,1.0,326.25,0,13.5,339.75,0
1339.0,4.89,1.0,112.5,15,6.0,133.5,0
741.0,2.37,1.0,71.25,15,6.450000000000003,92.7,0
560.0,1.83,1.0,56.25,0,6.000000000000007,62.25000000000001,0
2.0,2.9,1.0,18.75,0,6.0,24.75,0
1506.0,5.15,1.0,127.5,0,26.625,154.125,1
343.0,1.61,1.0,45.0,11,9.700000000000005,65.7,0
490.0,3.01,1.0,63.75,0,9.75,73.5,0
1213.0,4.73,1.0,112.5,0,6.0,118.5,0
1833.0,5.79,2.0,150.0,0,26.625,176.625,1
1600.0,5.15,1.0,135.0,30,13.125,178.125,0
714.0,2.83,6.0,71.25,15,6.450000000000003,92.7,0
1117.0,5.79,1.0,112.5,25,13.625,151.125,0
1074.0,3.14,1.0,90.0,19,6.200000000000003,115.2,0
595.0,1.74,1.0,60.0,0,6.0,66.0,0
476.0,2.49,1.0,56.25,0,6.000000000000007,62.25000000000001,0
318.0,1.58,1.0,41.25,0,6.0,47.25,0
659.0,4.06,1.0,78.75,8,26.125,112.875,1
3266.0,30.14,1.0,408.75,83,5.949999999999989,497.7,0
221.0,1.66,1.0,37.5,0,6.0,43.5,0
563.0,3.01,1.0,67.5,0,9.75,77.25,0
1888.0,7.24,1.0,161.25,38,26.19999999999999,225.45,1
958.0,6.49,5.0,112.5,0,34.125,146.625,1
397.0,2.03,1.0,52.5,0,30.375,82.875,1
531.0,2.32,4.0,60.0,0,6.0,66.0,0
1827.0,11.14,1.0,187.5,44,34.44999999999999,265.95,1
433.0,3.86,1.0,63.75,28,30.5,122.25,1
671.0,1.42,1.0,60.0,6,6.0,72.0,0
15.0,2.9,1.0,18.75,0,6.0,24.75,0
392.0,1.32,1.0,45.0,0,6.0,51.0,0
2225.0,10.99,1.0,217.5,38,5.5,261.0,0
357.0,1.98,1.0,45.0,8,26.125,79.125,1
864.0,2.78,1.0,75.0,0,13.5,88.5,0
486.0,2.09,3.0,52.5,0,6.0,58.5,0
698.0,5.13,1.0,90.0,0,6.0,96.0,0
687.0,3.59,1.0,78.75,0,9.75,88.5,0
742.0,4.1,1.0,86.25,23,30.69999999999999,139.95,1
795.0,2.41,1.0,71.25,19,6.349999999999994,96.6,0
955.0,13.78,1.0,180.0,47,10.150000000000006,237.15,0
1076.0,5.04,1.0,108.75,23,5.949999999999989,137.7,0
1181.0,12.15,1.0,176.25,41,26.19999999999999,243.45,1
1570.0,3.59,1.0,127.5,31,26.44999999999999,184.95,1
859.0,3.51,1.0,82.5,22,26.450000000000017,130.95000000000002,1
2112.0,16.58,1.0,243.75,30,26.25,300.0,1
934.0,3.22,1.0,86.25,20,13.375,119.625,0
278.0,1.06,1.0,37.5,0,6.0,43.5,0
264.0,0.97,1.0,37.5,0,6.0,43.5,0
1493.0,5.21,1.0,131.25,15,34.125,180.375,1
1024.0,9.32,1.0,142.5,19,30.125,191.625,1
1271.0,5.38,2.0,116.25,0,6.0,122.25,0
702.0,3.73,1.0,75.0,21,30.450000000000003,126.45,1
1187.0,13.15,1.0,195.0,40,6.199999999999989,241.2,0
416.0,3.11,1.0,56.25,9,9.899999999999991,75.14999999999999,0
483.0,3.06,1.0,60.0,11,30.625,101.625,1
450.0,1.4,1.0,48.75,0,6.0,54.75,0
435.0,1.27,6.0,48.75,0,6.0,54.75,0
370.0,2.16,1.0,48.75,0,9.75,58.5,0
2587.0,8.92,1.0,202.5,22,27.125,251.625,1
279.0,1.54,1.0,41.25,0,6.0,47.25,0
1276.0,9.82,1.0,165.0,0,55.125,220.125,0
637.0,4.75,1.0,82.5,0,6.0,88.5,0
886.0,6.6,1.0,112.5,29,34.375,175.875,1
1738.0,7.11,1.0,150.0,33,13.199999999999989,196.2,0
321.0,0.69,2.0,37.5,0,13.5,51.0,0
1224.0,7.16,2.0,131.25,22,27.125,180.375,1
288.0,1.0,1.0,37.5,0,9.75,47.25,0
612.0,2.09,1.0,63.75,13,9.5,86.25,0
1890.0,17.59,1.0,262.5,72,26.92500000000001,361.425,1
836.0,4.83,6.0,97.5,8,9.25,114.75,0
832.0,4.38,1.0,90.0,0,2.25,92.25,0
200.0,1.29,2.0,33.75,0,9.75,43.5,0
496.0,1.95,2.0,56.25,17,30.700000000000003,103.95,1
887.0,4.35,1.0,93.75,8,5.5,107.25,0
314.0,1.19,1.0,41.25,9,6.450000000000003,56.7,0
644.0,2.98,1.0,67.5,19,26.450000000000003,112.95,1
1520.0,10.86,1.0,180.0,38,33.625,251.625,1
144.0,0.42,6.0,26.25,20,6.25,52.5,0
187.0,0.68,1.0,30.0,15,9.75,54.75,0
440.0,1.93,2.0,52.5,20,26.125,98.625,1
1154.0,5.7,1.0,112.5,28,26.450000000000017,166.95000000000002,1
409.0,3.22,1.0,63.75,0,9.75,73.5,0
193.0,0.87,1.0,33.75,14,13.674999999999995,61.425,0
817.0,3.36,1.0,82.5,14,6.174999999999997,102.675,0
704.0,3.38,1.0,78.75,0,6.0,84.75,0
1403.0,4.78,1.0,116.25,30,34.19999999999999,180.45,1
3.0,0.02,1.0,69.75,0,2.25,72.0,0
335.0,1.45,1.0,41.25,0,13.5,54.75,0
423.0,1.51,1.0,48.75,11,5.950000000000003,65.7,0
761.0,4.73,1.0,150.0,0,2.25,152.25,0
187.0,0.72,6.0,30.0,8,13.0,51.0,0
1227.0,12.87,1.0,187.5,0,9.75,197.25,0
823.0,3.86,1.0,86.25,22,27.125,135.375,1
85999.0,5.41,2.0,262.5,0,2.25,264.75,0
505.0,2.12,1.0,56.25,14,13.450000000000005,83.7,0
484.0,1.92,1.0,52.5,19,9.424999999999995,80.925,0
318.0,2.0,1.0,45.0,0,13.5,58.5,0
993.0,6.13,1.0,112.5,28,26.450000000000017,166.95000000000002,1
1371.0,7.47,2.0,142.5,15,26.625,184.125,1
370.0,1.88,1.0,48.75,0,13.500000000000009,62.25000000000001,0
199.0,0.9,1.0,30.0,0,6.0,36.0,0
452.0,2.78,1.0,56.25,25,26.52500000000001,107.775,1
439.0,2.46,1.0,56.25,0,6.000000000000007,62.25000000000001,0
896.0,7.82,1.0,123.75,32,33.69999999999999,189.45,1
1333.0,6.81,1.0,127.5,0,13.5,141.0,0
904.0,3.14,1.0,82.5,18,5.700000000000003,106.2,0
1433.0,6.44,1.0,127.5,13,6.349999999999994,146.85,0
1147.0,11.14,1.0,161.25,22,10.25,193.5,0
1100.0,4.39,1.0,105.0,41,30.024999999999977,176.02499999999998,1
1426.0,6.76,1.0,135.0,0,30.375,165.375,1
1678.0,15.72,1.0,236.25,49,9.949999999999989,295.2,0
578.0,1.64,1.0,56.25,17,13.899999999999991,87.14999999999999,0
494.0,2.62,1.0,56.25,8,26.125,90.375,1
1810.0,4.12,1.0,142.5,0,6.0,148.5,0
504.0,3.49,1.0,67.5,15,10.200000000000005,92.7,0
236.0,0.95,1.0,33.75,12,5.924999999999997,51.675,0
13.0,1.29,1.0,18.75,0,6.0,24.75,0
1841.0,11.14,1.0,187.5,0,30.375,217.875,1
701.0,3.99,2.0,75.0,0,26.625,101.625,1
1420.0,5.84,1.0,127.5,40,34.55000000000001,202.05,1
179.0,0.97,1.0,33.75,12,5.924999999999997,51.675,0
132.0,0.9,1.0,30.0,0,6.0,36.0,0
125.0,0.53,1.0,26.25,7,5.600000000000001,38.85,0
371.0,2.25,1.0,52.5,0,9.750000000000009,62.25000000000001,0
508.0,2.09,1.0,52.5,0,34.125,86.625,1
694.0,1.43,1.0,60.0,0,6.0,66.0,0
1707.0,6.5,2.0,150.0,31,6.199999999999989,187.2,0
1428.0,10.43,1.0,180.0,46,6.5,232.5,0
1552.0,8.61,1.0,161.25,43,55.39999999999998,259.65,0
457.0,1.96,1.0,48.75,11,26.950000000000003,86.7,1
1059.0,5.04,1.0,108.75,15,30.375,154.125,1
933.0,3.01,1.0,86.25,0,13.5,99.75,0
2331.0,21.87,1.0,311.25,0,6.0,317.25,0
590.0,3.06,2.0,67.5,0,6.0,73.5,0
881.0,2.53,6.0,78.75,0,6.0,84.75,0
826.0,4.1,1.0,86.25,23,26.19999999999999,135.45,1
1099.0,12.84,1.0,615.0,0,2.25,617.25,0
2131.0,6.95,1.0,165.0,38,26.94999999999999,229.95,1
2395.0,14.02,1.0,247.5,0,6.0,253.5,0
496.0,1.92,1.0,56.25,14,13.450000000000005,83.7,0
228.0,0.71,1.0,33.75,0,9.75,43.5,0
276.0,1.32,1.0,41.25,13,9.5,63.75,0
626.0,2.35,2.0,60.0,0,9.75,69.75,0
631.0,1.5,1.0,60.0,0,13.5,73.5,0
373.0,1.21,1.0,45.0,0,26.625,71.625,1
598.0,2.16,1.0,60.0,0,6.0,66.0,0
773.0,2.41,1.0,71.25,13,5.75,90.0,0
96.0,1.06,1.0,30.0,0,9.75,39.75,0
1046.0,4.39,1.0,101.25,0,13.5,114.75,0
